DateID,Date,Year,Month,Day,Month-Year,Day-Month-Year,ChicagoFiscalYear,IllinoisFiscalYear,Federal Holiday,DayOfWeek,Weekend,MinTemp(F),MaxTemp(F),New Snow,Snow Depth,Precipitation
2120,10/20/2017,2017,10,20,10_2017,20_10_2017,2017,2018,,Friday,weekday,51,78,0,0,0
2121,10/21/2017,2017,10,21,10_2017,21_10_2017,2017,2018,,Saturday,weekend,60,77,0,0,0
2122,10/22/2017,2017,10,22,10_2017,22_10_2017,2017,2018,,Sunday,weekend,51,70,0,0,0.37
2123,10/23/2017,2017,10,23,10_2017,23_10_2017,2017,2018,,Monday,weekday,50,54,0,0,0.73
2124,10/24/2017,2017,10,24,10_2017,24_10_2017,2017,2018,,Tuesday,weekday,42,50,0,0,0.87
2125,10/25/2017,2017,10,25,10_2017,25_10_2017,2017,2018,,Wednesday,weekday,38,53,0,0,0
2126,10/26/2017,2017,10,26,10_2017,26_10_2017,2017,2018,,Thursday,weekday,36,60,0,0,0
2127,10/27/2017,2017,10,27,10_2017,27_10_2017,2017,2018,,Friday,weekday,38,52,0,0,0.001
2128,10/28/2017,2017,10,28,10_2017,28_10_2017,2017,2018,,Saturday,weekend,36,40,0.001,0,0.001
2129,10/29/2017,2017,10,29,10_2017,29_10_2017,2017,2018,,Sunday,weekend,33,46,0,0,0
2130,10/30/2017,2017,10,30,10_2017,30_10_2017,2017,2018,,Monday,weekday,37,50,0,0,0
2131,10/31/2017,2017,10,31,10_2017,31_10_2017,2017,2018,,Tuesday,weekday,34,40,0,0,0
2132,11/1/2017,2017,11,1,11_2017,01_11_2017,2017,2018,,Wednesday,weekday,36,44,0,0,0.23
2133,11/2/2017,2017,11,2,11_2017,02_11_2017,2017,2018,,Thursday,weekday,44,51,0,0,0.02
2134,11/3/2017,2017,11,3,11_2017,03_11_2017,2017,2018,,Friday,weekday,38,48,0,0,0
2135,11/4/2017,2017,11,4,11_2017,04_11_2017,2017,2018,,Saturday,weekend,42,50,0,0,0.48
2136,11/5/2017,2017,11,5,11_2017,05_11_2017,2017,2018,,Sunday,weekend,42,52,0,0,0.02
2137,11/6/2017,2017,11,6,11_2017,06_11_2017,2017,2018,,Monday,weekday,32,43,0,0,0
2138,11/7/2017,2017,11,7,11_2017,07_11_2017,2017,2018,,Tuesday,weekday,32,45,0,0,0
2139,11/8/2017,2017,11,8,11_2017,08_11_2017,2017,2018,,Wednesday,weekday,29,46,0,0,0
2140,11/9/2017,2017,11,9,11_2017,09_11_2017,2017,2018,,Thursday,weekday,21,46,0,0,0
2141,11/10/2017,2017,11,10,11_2017,10_11_2017,2017,2018,Veterans Day,Friday,weekday,18,30,0.1,0,0.001
2142,11/11/2017,2017,11,11,11_2017,11_11_2017,2017,2018,,Saturday,weekend,26,38,0,0,0
2143,11/12/2017,2017,11,12,11_2017,12_11_2017,2017,2018,,Sunday,weekend,36,40,0.001,0,0.13
2144,11/13/2017,2017,11,13,11_2017,13_11_2017,2017,2018,,Monday,weekday,31,40,0,0,0
2145,11/14/2017,2017,11,14,11_2017,14_11_2017,2017,2018,,Tuesday,weekday,30,49,0,0,0
2146,11/15/2017,2017,11,15,11_2017,15_11_2017,2017,2018,,Wednesday,weekday,35,52,0,0,0.17
2147,11/16/2017,2017,11,16,11_2017,16_11_2017,2017,2018,,Thursday,weekday,33,38,0,0,0
2148,11/17/2017,2017,11,17,11_2017,17_11_2017,2017,2018,,Friday,weekday,35,48,0,0,0.14
2149,11/18/2017,2017,11,18,11_2017,18_11_2017,2017,2018,,Saturday,weekend,35,48,0.001,0,0.54
2150,11/19/2017,2017,11,19,11_2017,19_11_2017,2017,2018,,Sunday,weekend,30,37,0,0,0
2151,11/20/2017,2017,11,20,11_2017,20_11_2017,2017,2018,,Monday,weekday,30,52,0,0,0
2152,11/21/2017,2017,11,21,11_2017,21_11_2017,2017,2018,,Tuesday,weekday,27,44,0,0,0.02
2153,11/22/2017,2017,11,22,11_2017,22_11_2017,2017,2018,,Wednesday,weekday,22,35,0,0,0
2154,11/23/2017,2017,11,23,11_2017,23_11_2017,2017,2018,Thanksgiving Day,Thursday,weekday,32,46,0,0,0
2155,11/24/2017,2017,11,24,11_2017,24_11_2017,2017,2018,,Friday,weekday,32,63,0,0,0
2156,11/25/2017,2017,11,25,11_2017,25_11_2017,2017,2018,,Saturday,weekend,32,55,0,0,0
2157,11/26/2017,2017,11,26,11_2017,26_11_2017,2017,2018,,Sunday,weekend,27,49,0,0,0
2158,11/27/2017,2017,11,27,11_2017,27_11_2017,2017,2018,,Monday,weekday,31,57,0,0,0
2159,11/28/2017,2017,11,28,11_2017,28_11_2017,2017,2018,,Tuesday,weekday,43,61,0,0,0
2160,11/29/2017,2017,11,29,11_2017,29_11_2017,2017,2018,,Wednesday,weekday,34,47,0,0,0
2161,11/30/2017,2017,11,30,11_2017,30_11_2017,2017,2018,,Thursday,weekday,39,54,0,0,0
2162,12/1/2017,2017,12,1,12_2017,01_12_2017,2017,2018,,Friday,weekday,28,53,0,0,0
2163,12/2/2017,2017,12,2,12_2017,02_12_2017,2017,2018,,Saturday,weekend,33,54,0,0,0
2164,12/3/2017,2017,12,3,12_2017,03_12_2017,2017,2018,,Sunday,weekend,29,58,0,0,0
2165,12/4/2017,2017,12,4,12_2017,04_12_2017,2017,2018,,Monday,weekday,44,65,0,0,0.16
2166,12/5/2017,2017,12,5,12_2017,05_12_2017,2017,2018,,Tuesday,weekday,27,44,0,0,0
2167,12/6/2017,2017,12,6,12_2017,06_12_2017,2017,2018,,Wednesday,weekday,26,35,0,0,0
2168,12/7/2017,2017,12,7,12_2017,07_12_2017,2017,2018,,Thursday,weekday,19,29,0.001,0,0.001
2169,12/8/2017,2017,12,8,12_2017,08_12_2017,2017,2018,,Friday,weekday,18,37,0.001,0,0.01
2170,12/9/2017,2017,12,9,12_2017,09_12_2017,2017,2018,,Saturday,weekend,20,32,0.6,1.2,0.03
2171,12/10/2017,2017,12,10,12_2017,10_12_2017,2017,2018,,Sunday,weekend,20,35,0,0,0
2172,12/11/2017,2017,12,11,12_2017,11_12_2017,2017,2018,,Monday,weekday,23,39,1.4,0,0.08
2173,12/12/2017,2017,12,12,12_2017,12_12_2017,2017,2018,,Tuesday,weekday,17,31,0.001,1.2,0.001
2174,12/13/2017,2017,12,13,12_2017,13_12_2017,2017,2018,,Wednesday,weekday,22,38,0.001,1.2,0.001
2175,12/14/2017,2017,12,14,12_2017,14_12_2017,2017,2018,,Thursday,weekday,16,27,0.001,0,0.001
2176,12/15/2017,2017,12,15,12_2017,15_12_2017,2017,2018,,Friday,weekday,21,37,0.001,0,0.001
2177,12/16/2017,2017,12,16,12_2017,16_12_2017,2017,2018,,Saturday,weekend,27,46,0,0,0
2178,12/17/2017,2017,12,17,12_2017,17_12_2017,2017,2018,,Sunday,weekend,29,42,0,0,0
2179,12/18/2017,2017,12,18,12_2017,18_12_2017,2017,2018,,Monday,weekday,39,46,0,0,0.01
2180,12/19/2017,2017,12,19,12_2017,19_12_2017,2017,2018,,Tuesday,weekday,35,50,0,0,0
2181,12/20/2017,2017,12,20,12_2017,20_12_2017,2017,2018,,Wednesday,weekday,27,37,0,0,0
2182,12/21/2017,2017,12,21,12_2017,21_12_2017,2017,2018,,Thursday,weekday,32,40,0,0,0
2183,12/22/2017,2017,12,22,12_2017,22_12_2017,2017,2018,,Friday,weekday,33,39,0,0,0.001
2184,12/23/2017,2017,12,23,12_2017,23_12_2017,2017,2018,,Saturday,weekend,19,33,0,0,0
2185,12/24/2017,2017,12,24,12_2017,24_12_2017,2017,2018,,Sunday,weekend,18,22,1.8,0,0.18
2186,12/25/2017,2017,12,25,12_2017,25_12_2017,2017,2018,Christmas Day,Monday,weekday,2,21,0.1,2,0.01
2187,12/26/2017,2017,12,26,12_2017,26_12_2017,2017,2018,,Tuesday,weekday,-3,5,0,1.2,0
2188,12/27/2017,2017,12,27,12_2017,27_12_2017,2017,2018,,Wednesday,weekday,-4,7,0,1.2,0
2189,12/28/2017,2017,12,28,12_2017,28_12_2017,2017,2018,,Thursday,weekday,0,15,0.6,1.2,0.03
2190,12/29/2017,2017,12,29,12_2017,29_12_2017,2017,2018,,Friday,weekday,9,15,0.8,2,0.08
2191,12/30/2017,2017,12,30,12_2017,30_12_2017,2017,2018,,Saturday,weekend,-1,15,0.001,2,0.001
2192,12/31/2017,2017,12,31,12_2017,31_12_2017,2017,2018,,Sunday,weekend,-1,13,0,2,0
2193,1/1/2018,2018,1,1,01_2018,01_01_2018,2018,2018,"New Year's Day",Monday,weekday,-9,1,0,1.2,0
2194,1/2/2018,2018,1,2,01_2018,02_01_2018,2018,2018,,Tuesday,weekday,-9,8,0,1.2,0
2195,1/3/2018,2018,1,3,01_2018,03_01_2018,2018,2018,,Wednesday,weekday,6,17,0.1,1.2,0.001
2196,1/4/2018,2018,1,4,01_2018,04_01_2018,2018,2018,,Thursday,weekday,0,12,0,1.2,0
2197,1/5/2018,2018,1,5,01_2018,05_01_2018,2018,2018,,Friday,weekday,-1,11,0,1.2,0
2198,1/6/2018,2018,1,6,01_2018,06_01_2018,2018,2018,,Saturday,weekend,-2,17,0,1.2,0
2199,1/7/2018,2018,1,7,01_2018,07_01_2018,2018,2018,,Sunday,weekend,8,33,0.001,1,0.03
2200,1/8/2018,2018,1,8,01_2018,08_01_2018,2018,2018,,Monday,weekday,31,37,0,1.2,0.001
2201,1/9/2018,2018,1,9,01_2018,09_01_2018,2018,2018,,Tuesday,weekday,26,36,0,0,0
2202,1/10/2018,2018,1,10,01_2018,10_01_2018,2018,2018,,Wednesday,weekday,30,56,0,0,0.01
2203,1/11/2018,2018,1,11,01_2018,11_01_2018,2018,2018,,Thursday,weekday,23,59,0,0,0.36
2204,1/12/2018,2018,1,12,01_2018,12_01_2018,2018,2018,,Friday,weekday,14,23,0.001,0,0.001
2205,1/13/2018,2018,1,13,01_2018,13_01_2018,2018,2018,,Saturday,weekend,6,16,0,0,0
2206,1/14/2018,2018,1,14,01_2018,14_01_2018,2018,2018,,Sunday,weekend,5,21,0.8,0,0.08
2207,1/15/2018,2018,1,15,01_2018,15_01_2018,2018,2018,"Birthday of Martin Luther King, Jr.",Monday,weekday,10,24,2.3,2,0.14
2208,1/16/2018,2018,1,16,01_2018,16_01_2018,2018,2018,,Tuesday,weekday,9,26,0.6,3.1,0.01
2209,1/17/2018,2018,1,17,01_2018,17_01_2018,2018,2018,,Wednesday,weekday,4,20,0,3.1,0
2210,1/18/2018,2018,1,18,01_2018,18_01_2018,2018,2018,,Thursday,weekday,16,32,0,2,0
2211,1/19/2018,2018,1,19,01_2018,19_01_2018,2018,2018,,Friday,weekday,28,40,0,2,0
2212,1/20/2018,2018,1,20,01_2018,20_01_2018,2018,2018,,Saturday,weekend,32,45,0,0,0
2213,1/21/2018,2018,1,21,01_2018,21_01_2018,2018,2018,,Sunday,weekend,36,44,0,0,0.001
2214,1/22/2018,2018,1,22,01_2018,22_01_2018,2018,2018,,Monday,weekday,38,54,0,0,0.81
2215,1/23/2018,2018,1,23,01_2018,23_01_2018,2018,2018,,Tuesday,weekday,28,39,0.5,0,0.07
2216,1/24/2018,2018,1,24,01_2018,24_01_2018,2018,2018,,Wednesday,weekday,27,30,0.3,1.2,0.02
2217,1/25/2018,2018,1,25,01_2018,25_01_2018,2018,2018,,Thursday,weekday,24,43,0,1.2,0
2218,1/26/2018,2018,1,26,01_2018,26_01_2018,2018,2018,,Friday,weekday,33,51,0,0,0
2219,1/27/2018,2018,1,27,01_2018,27_01_2018,2018,2018,,Saturday,weekend,36,50,0,0,0
2220,1/28/2018,2018,1,28,01_2018,28_01_2018,2018,2018,,Sunday,weekend,28,40,0.001,0,0.01
2221,1/29/2018,2018,1,29,01_2018,29_01_2018,2018,2018,,Monday,weekday,17,30,0.001,0,0.001
2222,1/30/2018,2018,1,30,01_2018,30_01_2018,2018,2018,,Tuesday,weekday,15,31,0,0,0
2223,1/31/2018,2018,1,31,01_2018,31_01_2018,2018,2018,,Wednesday,weekday,31,42,0,0,0
2224,2/1/2018,2018,2,1,02_2018,01_02_2018,2018,2018,,Thursday,weekday,8,35,0,0,0
2225,2/2/2018,2018,2,2,02_2018,02_02_2018,2018,2018,,Friday,weekday,5,22,0,0,0
2226,2/3/2018,2018,2,3,02_2018,03_02_2018,2018,2018,,Saturday,weekend,22,41,0.8,0,0.03
2227,2/4/2018,2018,2,4,02_2018,04_02_2018,2018,2018,,Sunday,weekend,4,35,1.1,1.2,0.08
2228,2/5/2018,2018,2,5,02_2018,05_02_2018,2018,2018,,Monday,weekday,-3,12,2.2,2,0.22
2229,2/6/2018,2018,2,6,02_2018,06_02_2018,2018,2018,,Tuesday,weekday,3,21,0.2,3.9,0.02
2230,2/7/2018,2018,2,7,02_2018,07_02_2018,2018,2018,,Wednesday,weekday,8,20,1.7,3.9,0.11
2231,2/8/2018,2018,2,8,02_2018,08_02_2018,2018,2018,,Thursday,weekday,7,21,1.6,3.9,0.15
2232,2/9/2018,2018,2,9,02_2018,09_02_2018,2018,2018,,Friday,weekday,18,28,6.2,7.9,0.57
2233,2/10/2018,2018,2,10,02_2018,10_02_2018,2018,2018,,Saturday,weekend,14,22,0.8,9.8,0.05
2234,2/11/2018,2018,2,11,02_2018,11_02_2018,2018,2018,,Sunday,weekend,11,22,3.7,11.8,0.39
2235,2/12/2018,2018,2,12,02_2018,12_02_2018,2018,2018,,Monday,weekday,4,27,0,11.8,0
2236,2/13/2018,2018,2,13,02_2018,13_02_2018,2018,2018,,Tuesday,weekday,7,35,0,11,0
2237,2/14/2018,2018,2,14,02_2018,14_02_2018,2018,2018,,Wednesday,weekday,24,44,0,9.8,0.001
2238,2/15/2018,2018,2,15,02_2018,15_02_2018,2018,2018,,Thursday,weekday,38,48,0,3.9,0.001
2239,2/16/2018,2018,2,16,02_2018,16_02_2018,2018,2018,,Friday,weekday,20,37,0,0,0
2240,2/17/2018,2018,2,17,02_2018,17_02_2018,2018,2018,,Saturday,weekend,17,35,2,0,0.11
2241,2/18/2018,2018,2,18,02_2018,18_02_2018,2018,2018,,Sunday,weekend,12,41,0,2,0.02
2242,2/19/2018,2018,2,19,02_2018,19_02_2018,2018,2018,"Washington's Birthday",Monday,weekday,37,60,0,0,0.52
2243,2/20/2018,2018,2,20,02_2018,20_02_2018,2018,2018,,Tuesday,weekday,34,66,0,0,2.1
2244,2/21/2018,2018,2,21,02_2018,21_02_2018,2018,2018,,Wednesday,weekday,27,34,0.001,0,0.04
2245,2/22/2018,2018,2,22,02_2018,22_02_2018,2018,2018,,Thursday,weekday,29,40,0,0,0
2246,2/23/2018,2018,2,23,02_2018,23_02_2018,2018,2018,,Friday,weekday,33,44,0,0,0.06
2247,2/24/2018,2018,2,24,02_2018,24_02_2018,2018,2018,,Saturday,weekend,33,50,0,0,0.16
2248,2/25/2018,2018,2,25,02_2018,25_02_2018,2018,2018,,Sunday,weekend,34,50,0,0,0.01
2249,2/26/2018,2018,2,26,02_2018,26_02_2018,2018,2018,,Monday,weekday,28,53,0,0,0
2250,2/27/2018,2018,2,27,02_2018,27_02_2018,2018,2018,,Tuesday,weekday,39,62,0,0,0
2251,2/28/2018,2018,2,28,02_2018,28_02_2018,2018,2018,,Wednesday,weekday,37,59,0,0,0
2252,3/1/2018,2018,3,1,03_2018,01_03_2018,2018,2018,,Thursday,weekday,34,46,0,0,0.81
2253,3/2/2018,2018,3,2,03_2018,02_03_2018,2018,2018,,Friday,weekday,30,48,0,0,0
2254,3/3/2018,2018,3,3,03_2018,03_03_2018,2018,2018,,Saturday,weekend,33,43,0,0,0
2255,3/4/2018,2018,3,4,03_2018,04_03_2018,2018,2018,,Sunday,weekend,32,46,0,0,0
2256,3/5/2018,2018,3,5,03_2018,05_03_2018,2018,2018,,Monday,weekday,33,40,0.4,0,0.11
2257,3/6/2018,2018,3,6,03_2018,06_03_2018,2018,2018,,Tuesday,weekday,31,41,0.001,0,0.07
2258,3/7/2018,2018,3,7,03_2018,07_03_2018,2018,2018,,Wednesday,weekday,25,34,0.001,0,0.001
2259,3/8/2018,2018,3,8,03_2018,08_03_2018,2018,2018,,Thursday,weekday,24,34,0,0,0
2260,3/9/2018,2018,3,9,03_2018,09_03_2018,2018,2018,,Friday,weekday,23,41,0,0,0
2261,3/10/2018,2018,3,10,03_2018,10_03_2018,2018,2018,,Saturday,weekend,23,41,0,0,0
2262,3/11/2018,2018,3,11,03_2018,11_03_2018,2018,2018,,Sunday,weekend,28,40,0,0,0
2263,3/12/2018,2018,3,12,03_2018,12_03_2018,2018,2018,,Monday,weekday,30,46,0.001,0,0.001
2264,3/13/2018,2018,3,13,03_2018,13_03_2018,2018,2018,,Tuesday,weekday,19,35,2.2,0,0.22
2265,3/14/2018,2018,3,14,03_2018,14_03_2018,2018,2018,,Wednesday,weekday,22,48,0,1.2,0
2266,3/15/2018,2018,3,15,03_2018,15_03_2018,2018,2018,,Thursday,weekday,28,50,0,0,0
2267,3/16/2018,2018,3,16,03_2018,16_03_2018,2018,2018,,Friday,weekday,29,38,0,0,0
2268,3/17/2018,2018,3,17,03_2018,17_03_2018,2018,2018,,Saturday,weekend,30,46,0.001,0,0.001
2269,3/18/2018,2018,3,18,03_2018,18_03_2018,2018,2018,,Sunday,weekend,27,57,0,0,0
2270,3/19/2018,2018,3,19,03_2018,19_03_2018,2018,2018,,Monday,weekday,33,46,0,0,0
2271,3/20/2018,2018,3,20,03_2018,20_03_2018,2018,2018,,Tuesday,weekday,29,37,0,0,0
2272,3/21/2018,2018,3,21,03_2018,21_03_2018,2018,2018,,Wednesday,weekday,25,40,0,0,0
2273,3/22/2018,2018,3,22,03_2018,22_03_2018,2018,2018,,Thursday,weekday,22,50,0,0,0
2274,3/23/2018,2018,3,23,03_2018,23_03_2018,2018,2018,,Friday,weekday,25,43,0,0,0
2275,3/24/2018,2018,3,24,03_2018,24_03_2018,2018,2018,,Saturday,weekend,32,40,0,0,0
2276,3/25/2018,2018,3,25,03_2018,25_03_2018,2018,2018,,Sunday,weekend,27,41,0,0,0
2277,3/26/2018,2018,3,26,03_2018,26_03_2018,2018,2018,,Monday,weekday,31,53,0,0,0.23
2278,3/27/2018,2018,3,27,03_2018,27_03_2018,2018,2018,,Tuesday,weekday,39,51,0,0,0.15
2279,3/28/2018,2018,3,28,03_2018,28_03_2018,2018,2018,,Wednesday,weekday,39,54,0,0,0.01
2280,3/29/2018,2018,3,29,03_2018,29_03_2018,2018,2018,,Thursday,weekday,35,50,0,0,0.05
2281,3/30/2018,2018,3,30,03_2018,30_03_2018,2018,2018,,Friday,weekday,33,49,0,0,0
2282,3/31/2018,2018,3,31,03_2018,31_03_2018,2018,2018,,Saturday,weekend,32,58,0,0,0.09
2283,4/1/2018,2018,4,1,04_2018,01_04_2018,2018,2018,,Sunday,weekend,24,35,0,0,0
2284,4/2/2018,2018,4,2,04_2018,02_04_2018,2018,2018,,Monday,weekday,21,44,0,0,0
2285,4/3/2018,2018,4,3,04_2018,03_04_2018,2018,2018,,Tuesday,weekday,34,40,0.001,0,0.2
2286,4/4/2018,2018,4,4,04_2018,04_04_2018,2018,2018,,Wednesday,weekday,26,35,0.2,0,0.01
2287,4/5/2018,2018,4,5,04_2018,05_04_2018,2018,2018,,Thursday,weekday,23,42,0.001,0,0.07
2288,4/6/2018,2018,4,6,04_2018,06_04_2018,2018,2018,,Friday,weekday,25,38,0,0,0
2289,4/7/2018,2018,4,7,04_2018,07_04_2018,2018,2018,,Saturday,weekend,20,39,0,0,0
2290,4/8/2018,2018,4,8,04_2018,08_04_2018,2018,2018,,Sunday,weekend,21,39,0.001,0,0.01
2291,4/9/2018,2018,4,9,04_2018,09_04_2018,2018,2018,,Monday,weekday,30,39,2,1.2,0.13
2292,4/10/2018,2018,4,10,04_2018,10_04_2018,2018,2018,,Tuesday,weekday,28,46,0,0,0.001
2293,4/11/2018,2018,4,11,04_2018,11_04_2018,2018,2018,,Wednesday,weekday,39,66,0,0,0.05
2294,4/12/2018,2018,4,12,04_2018,12_04_2018,2018,2018,,Thursday,weekday,42,73,0,0,0.03
2295,4/13/2018,2018,4,13,04_2018,13_04_2018,2018,2018,,Friday,weekday,39,47,0,0,0.07
2296,4/14/2018,2018,4,14,04_2018,14_04_2018,2018,2018,,Saturday,weekend,36,39,0,0,0.96
2297,4/15/2018,2018,4,15,04_2018,15_04_2018,2018,2018,,Sunday,weekend,28,37,0.2,0,0.74
2298,4/16/2018,2018,4,16,04_2018,16_04_2018,2018,2018,,Monday,weekday,27,35,0.3,0,0.01
2299,4/17/2018,2018,4,17,04_2018,17_04_2018,2018,2018,,Tuesday,weekday,29,43,0,0,0
2300,4/18/2018,2018,4,18,04_2018,18_04_2018,2018,2018,,Wednesday,weekday,30,37,0.4,0,0.41
2301,4/19/2018,2018,4,19,04_2018,19_04_2018,2018,2018,,Thursday,weekday,31,55,0.1,0,0.01
2302,4/20/2018,2018,4,20,04_2018,20_04_2018,2018,2018,,Friday,weekday,31,61,0,0,0
2303,4/21/2018,2018,4,21,04_2018,21_04_2018,2018,2018,,Saturday,weekend,39,55,0,0,0
2304,4/22/2018,2018,4,22,04_2018,22_04_2018,2018,2018,,Sunday,weekend,42,62,0,0,0
2305,4/23/2018,2018,4,23,04_2018,23_04_2018,2018,2018,,Monday,weekday,43,63,0,0,0.001
2306,4/24/2018,2018,4,24,04_2018,24_04_2018,2018,2018,,Tuesday,weekday,48,65,0,0,0.001
2307,4/25/2018,2018,4,25,04_2018,25_04_2018,2018,2018,,Wednesday,weekday,38,53,0,0,0
2308,4/26/2018,2018,4,26,04_2018,26_04_2018,2018,2018,,Thursday,weekday,36,66,0,0,0
2309,4/27/2018,2018,4,27,04_2018,27_04_2018,2018,2018,,Friday,weekday,39,58,0,0,0.02
2310,4/28/2018,2018,4,28,04_2018,28_04_2018,2018,2018,,Saturday,weekend,33,50,0,0,0
2311,4/29/2018,2018,4,29,04_2018,29_04_2018,2018,2018,,Sunday,weekend,31,59,0,0,0
2312,4/30/2018,2018,4,30,04_2018,30_04_2018,2018,2018,,Monday,weekday,40,80,0,0,0
2313,5/1/2018,2018,5,1,05_2018,01_05_2018,2018,2018,,Tuesday,weekday,60,86,0,0,0
2314,5/2/2018,2018,5,2,05_2018,02_05_2018,2018,2018,,Wednesday,weekday,63,86,0,0,1.32
2315,5/3/2018,2018,5,3,05_2018,03_05_2018,2018,2018,,Thursday,weekday,54,70,0,0,0.57
2316,5/4/2018,2018,5,4,05_2018,04_05_2018,2018,2018,,Friday,weekday,61,74,0,0,0
2317,5/5/2018,2018,5,5,05_2018,05_05_2018,2018,2018,,Saturday,weekend,57,82,0,0,0
2318,5/6/2018,2018,5,6,05_2018,06_05_2018,2018,2018,,Sunday,weekend,50,68,0,0,0.001
2319,5/7/2018,2018,5,7,05_2018,07_05_2018,2018,2018,,Monday,weekday,46,75,0,0,0
2320,5/8/2018,2018,5,8,05_2018,08_05_2018,2018,2018,,Tuesday,weekday,57,81,0,0,0
2321,5/9/2018,2018,5,9,05_2018,09_05_2018,2018,2018,,Wednesday,weekday,57,81,0,0,0.25
2322,5/10/2018,2018,5,10,05_2018,10_05_2018,2018,2018,,Thursday,weekday,50,73,0,0,0
2323,5/11/2018,2018,5,11,05_2018,11_05_2018,2018,2018,,Friday,weekday,45,52,0,0,0.04
2324,5/12/2018,2018,5,12,05_2018,12_05_2018,2018,2018,,Saturday,weekend,44,50,0,0,0.33
2325,5/13/2018,2018,5,13,05_2018,13_05_2018,2018,2018,,Sunday,weekend,45,67,0,0,0.91
2326,5/14/2018,2018,5,14,05_2018,14_05_2018,2018,2018,,Monday,weekday,53,83,0,0,1.54
2327,5/15/2018,2018,5,15,05_2018,15_05_2018,2018,2018,,Tuesday,weekday,51,71,0,0,0
2328,5/16/2018,2018,5,16,05_2018,16_05_2018,2018,2018,,Wednesday,weekday,47,79,0,0,0
2329,5/17/2018,2018,5,17,05_2018,17_05_2018,2018,2018,,Thursday,weekday,52,69,0,0,0
2330,5/18/2018,2018,5,18,05_2018,18_05_2018,2018,2018,,Friday,weekday,52,65,0,0,0.1
2331,5/19/2018,2018,5,19,05_2018,19_05_2018,2018,2018,,Saturday,weekend,54,69,0,0,0.02
2332,5/20/2018,2018,5,20,05_2018,20_05_2018,2018,2018,,Sunday,weekend,44,55,0,0,0.27
2333,5/21/2018,2018,5,21,05_2018,21_05_2018,2018,2018,,Monday,weekday,49,64,0,0,1.96
2334,5/22/2018,2018,5,22,05_2018,22_05_2018,2018,2018,,Tuesday,weekday,54,67,0,0,0.001
2335,5/23/2018,2018,5,23,05_2018,23_05_2018,2018,2018,,Wednesday,weekday,52,80,0,0,0
2336,5/24/2018,2018,5,24,05_2018,24_05_2018,2018,2018,,Thursday,weekday,58,87,0,0,0
2337,5/25/2018,2018,5,25,05_2018,25_05_2018,2018,2018,,Friday,weekday,67,89,0,0,0
2338,5/26/2018,2018,5,26,05_2018,26_05_2018,2018,2018,,Saturday,weekend,70,90,0,0,0
2339,5/27/2018,2018,5,27,05_2018,27_05_2018,2018,2018,,Sunday,weekend,70,97,0,0,0
2340,5/28/2018,2018,5,28,05_2018,28_05_2018,2018,2018,Memorial Day,Monday,weekday,70,95,0,0,0
2341,5/29/2018,2018,5,29,05_2018,29_05_2018,2018,2018,,Tuesday,weekday,66,87,0,0,0
2342,5/30/2018,2018,5,30,05_2018,30_05_2018,2018,2018,,Wednesday,weekday,67,86,0,0,0.9
2343,5/31/2018,2018,5,31,05_2018,31_05_2018,2018,2018,,Thursday,weekday,69,89,0,0,0
2344,6/1/2018,2018,6,1,06_2018,01_06_2018,2018,2018,,Friday,weekday,53,76,0,0,0
2345,6/2/2018,2018,6,2,06_2018,02_06_2018,2018,2018,,Saturday,weekend,52,70,0,0,0.31
2346,6/3/2018,2018,6,3,06_2018,03_06_2018,2018,2018,,Sunday,weekend,60,78,0,0,0
2347,6/4/2018,2018,6,4,06_2018,04_06_2018,2018,2018,,Monday,weekday,55,80,0,0,0
2348,6/5/2018,2018,6,5,06_2018,05_06_2018,2018,2018,,Tuesday,weekday,54,72,0,0,0.01
2349,6/6/2018,2018,6,6,06_2018,06_06_2018,2018,2018,,Wednesday,weekday,48,79,0,0,0.1
2350,6/7/2018,2018,6,7,06_2018,07_06_2018,2018,2018,,Thursday,weekday,60,81,0,0,0
2351,6/8/2018,2018,6,8,06_2018,08_06_2018,2018,2018,,Friday,weekday,59,73,0,0,0.001
2352,6/9/2018,2018,6,9,06_2018,09_06_2018,2018,2018,,Saturday,weekend,57,82,0,0,1.31
2353,6/10/2018,2018,6,10,06_2018,10_06_2018,2018,2018,,Sunday,weekend,60,71,0,0,1.34
2354,6/11/2018,2018,6,11,06_2018,11_06_2018,2018,2018,,Monday,weekday,61,70,0,0,0.1
2355,6/12/2018,2018,6,12,06_2018,12_06_2018,2018,2018,,Tuesday,weekday,62,80,0,0,0.001
2356,6/13/2018,2018,6,13,06_2018,13_06_2018,2018,2018,,Wednesday,weekday,64,81,0,0,0
2357,6/14/2018,2018,6,14,06_2018,14_06_2018,2018,2018,,Thursday,weekday,64,81,0,0,0
2358,6/15/2018,2018,6,15,06_2018,15_06_2018,2018,2018,,Friday,weekday,64,89,0,0,0
2359,6/16/2018,2018,6,16,06_2018,16_06_2018,2018,2018,,Saturday,weekend,69,92,0,0,0.65
2360,6/17/2018,2018,6,17,06_2018,17_06_2018,2018,2018,,Sunday,weekend,78,93,0,0,0.001
2361,6/18/2018,2018,6,18,06_2018,18_06_2018,2018,2018,,Monday,weekday,66,95,0,0,0.36
2362,6/19/2018,2018,6,19,06_2018,19_06_2018,2018,2018,,Tuesday,weekday,63,81,0,0,0.02
